% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
15.626	8	1	1563	7	1	28	2196	0	0	0
15.627	8	1	1563	8	1	28	2196	0	0	0
15.628	8	1	1563	9	1	28	2196	0	0	0
15.629	8	1	1563	10	1	28	2196	0	0	0
15.63	8	1	1564	1	1	28	2196	0	0	0
15.632	8	1	1564	3	1	28	2196	0	0	0
15.633	8	1	1564	4	1	28	2196	0	0	0
15.635	8	1	1564	6	1	28	2196	0	0	0
15.636	8	1	1564	7	1	28	2196	0	0	0
15.638	8	1	1564	9	1	28	2196	0	0	0
15.639	8	1	1564	10	1	28	2196	0	0	0
15.64	8	1	1565	1	1	28	2196	0	0	0
15.642	8	1	1565	3	1	28	2196	0	0	0
15.643	8	1	1565	4	1	28	2196	0	0	0
15.644	8	1	1565	5	1	28	2196	0	0	0
15.645	8	1	1565	6	1	28	2196	0	0	0
15.646	8	1	1565	7	1	28	2196	0	0	0
15.647	8	1	1565	8	1	28	2196	0	0	0
15.648	8	1	1565	9	1	28	2196	0	0	0
15.649	8	1	1565	10	1	28	2196	0	0	0
15.65	8	1	1566	1	1	28	2196	0	0	0
15.651	8	1	1566	2	1	28	2196	0	0	0
15.652	8	1	1566	3	1	28	2196	0	0	0
15.654	8	1	1566	5	1	28	2196	0	0	0
15.657	8	1	1566	8	1	28	2196	0	0	0
15.658	8	1	1566	9	1	28	2196	0	0	0
15.659	8	1	1566	10	1	28	2196	0	0	0
15.66	8	1	1567	1	1	28	2196	0	0	0
15.661	8	1	1567	2	1	28	2196	0	0	0
15.663	8	1	1567	4	1	28	2196	0	0	0
15.664	8	1	1567	5	1	28	2196	0	0	0
15.666	8	1	1567	7	1	28	2196	0	0	0
15.667	8	1	1567	8	1	28	2196	0	0	0
15.669	8	1	1567	10	1	28	2196	0	0	0
15.67	8	1	1568	1	1	28	2196	0	0	0
15.672	8	1	1568	3	1	28	2196	0	0	0
15.673	8	1	1568	4	1	28	2196	0	0	0
15.674	8	1	1568	5	1	28	2196	0	0	0
15.675	8	1	1568	6	1	28	2196	0	0	0
15.676	8	1	1568	7	1	28	2196	0	0	0
15.677	8	1	1568	8	1	28	2196	0	0	0
15.678	8	1	1568	9	1	28	2196	0	0	0
15.679	8	1	1568	10	1	28	2196	0	0	0
15.681	8	1	1569	2	1	28	2196	0	0	0
15.682	8	1	1569	3	1	28	2196	0	0	0
15.683	8	1	1569	4	1	28	2196	0	0	0
15.684	8	1	1569	5	1	28	2196	0	0	0
15.685	8	1	1569	6	1	28	2196	0	0	0
15.689	8	1	1569	10	1	28	2196	0	0	0
15.69	8	1	1570	1	1	28	2196	0	0	0
15.691	8	1	1570	2	1	28	2196	0	0	0
15.693	8	1	1570	4	1	28	2196	0	0	0
15.694	8	1	1570	5	1	28	2196	0	0	0
15.695	8	1	1570	6	1	28	2196	0	0	0
15.696	8	1	1570	7	1	28	2196	0	0	0
15.697	8	1	1570	8	1	28	2196	0	0	0
15.701	8	1	1571	2	1	28	2196	0	0	0
15.702	8	1	1571	3	1	28	2196	0	0	0
15.703	8	1	1571	4	1	28	2196	0	0	0
15.704	8	1	1571	5	1	28	2196	0	0	0
15.705	8	1	1571	6	1	28	2196	0	0	0
15.706	8	1	1571	7	1	28	2196	0	0	0
15.707	8	1	1571	8	1	28	2196	0	0	0
15.708	8	1	1571	9	1	28	2196	0	0	0
15.709	8	1	1571	10	1	28	2196	0	0	0
15.71	8	1	1572	1	1	28	2196	0	0	0
15.711	8	1	1572	2	1	28	2196	0	0	0
15.712	8	1	1572	3	1	28	2196	0	0	0
15.713	8	1	1572	4	1	28	2196	0	0	0
15.718	8	1	1572	9	1	28	2196	0	0	0
15.725	8	1	1573	6	1	28	2196	0	0	0
15.732	8	1	1574	3	1	28	2196	0	0	0
15.733	8	1	1574	4	1	28	2196	0	0	0
15.734	8	1	1574	5	1	28	2196	0	0	0
15.735	8	1	1574	6	1	28	2196	0	0	0
15.736	8	1	1574	7	1	28	2196	0	0	0
15.737	8	1	1574	8	1	28	2196	0	0	0
15.74	8	1	1575	1	1	28	2196	0	0	0
15.741	8	1	1575	2	1	28	2196	0	0	0
15.742	8	1	1575	3	1	28	2196	0	0	0
15.743	8	1	1575	4	1	28	2196	0	0	0
15.744	8	1	1575	5	1	28	2196	0	0	0
15.745	8	1	1575	6	1	28	2196	0	0	0
15.746	8	1	1575	7	1	28	2196	0	0	0
15.747	8	1	1575	8	1	28	2196	0	0	0
15.749	8	1	1575	10	1	28	2196	0	0	0
15.753	8	1	1576	4	1	28	2196	0	0	0
15.754	8	1	1576	5	1	28	2196	0	0	0
15.755	8	1	1576	6	1	28	2196	0	0	0
15.756	8	1	1576	7	1	28	2196	0	0	0
15.757	8	1	1576	8	1	28	2196	0	0	0
15.758	8	1	1576	9	1	28	2196	0	0	0
15.759	8	1	1576	10	1	28	2196	0	0	0
15.76	8	1	1577	1	1	28	2196	0	0	0
15.761	8	1	1577	2	1	28	2196	0	0	0
15.763	8	1	1577	4	1	28	2196	0	0	0
15.764	8	1	1577	5	1	28	2196	0	0	0
15.765	8	1	1577	6	1	28	2196	0	0	0
15.766	8	1	1577	7	1	28	2196	0	0	0
15.767	8	1	1577	8	1	28	2196	0	0	0
15.768	8	1	1577	9	1	28	2196	0	0	0
15.769	8	1	1577	10	1	28	2196	0	0	0
15.77	8	1	1578	1	1	28	2196	0	0	0
15.774	8	1	1578	5	1	28	2196	0	0	0
15.775	8	1	1578	6	1	28	2196	0	0	0
15.776	8	1	1578	7	1	28	2196	0	0	0
15.777	8	1	1578	8	1	28	2196	0	0	0
15.778	8	1	1578	9	1	28	2196	0	0	0
15.779	8	1	1578	10	1	28	2196	0	0	0
15.78	8	1	1579	1	1	28	2196	0	0	0
15.781	8	1	1579	2	1	28	2196	0	0	0
15.782	8	1	1579	3	1	28	2196	0	0	0
15.783	8	1	1579	4	1	28	2196	0	0	0
15.788	8	1	1579	9	1	28	2196	0	0	0
15.789	8	1	1579	10	1	28	2196	0	0	0
15.791	8	1	1580	2	1	28	2196	0	0	0
15.792	8	1	1580	3	1	28	2196	0	0	0
15.793	8	1	1580	4	1	28	2196	0	0	0
15.795	8	1	1580	6	1	28	2196	0	0	0
15.796	8	1	1580	7	1	28	2196	0	0	0
15.797	8	1	1580	8	1	28	2196	0	0	0
15.798	8	1	1580	9	1	28	2196	0	0	0
15.799	8	1	1580	10	1	28	2196	0	0	0
15.8	8	1	1581	1	1	28	2196	0	0	0
15.801	8	1	1581	2	1	28	2196	0	0	0
15.802	8	1	1581	3	1	28	2196	0	0	0
15.803	8	1	1581	4	1	28	2196	0	0	0
15.804	8	1	1581	5	1	28	2196	0	0	0
15.805	8	1	1581	6	1	28	2196	0	0	0
15.81	8	1	1582	1	1	28	2196	0	0	0
15.811	8	1	1582	2	1	28	2196	0	0	0
15.812	8	1	1582	3	1	28	2196	0	0	0
15.813	8	1	1582	4	1	28	2196	0	0	0
15.814	8	1	1582	5	1	28	2196	0	0	0
15.815	8	1	1582	6	1	28	2196	0	0	0
15.816	8	1	1582	7	1	28	2196	0	0	0
15.817	8	1	1582	8	1	28	2196	0	0	0
15.818	8	1	1582	9	1	28	2196	0	0	0
15.823	8	1	1583	4	1	28	2196	0	0	0
15.824	8	1	1583	5	1	28	2196	0	0	0
15.825	8	1	1583	6	1	28	2196	0	0	0
15.826	8	1	1583	7	1	28	2196	0	0	0
15.827	8	1	1583	8	1	28	2196	0	0	0
15.828	8	1	1583	9	1	28	2196	0	0	0
15.829	8	1	1583	10	1	28	2196	0	0	0
15.831	8	1	1584	2	1	28	2196	0	0	0
15.832	8	1	1584	3	1	28	2196	0	0	0
15.833	8	1	1584	4	1	28	2196	0	0	0
15.834	8	1	1584	5	1	28	2196	0	0	0
15.835	8	1	1584	6	1	28	2196	0	0	0
15.836	8	1	1584	7	1	28	2196	0	0	0
15.837	8	1	1584	8	1	28	2196	0	0	0
15.838	8	1	1584	9	1	28	2196	0	0	0
15.839	8	1	1584	10	1	28	2196	0	0	0
15.84	8	1	1585	1	1	28	2196	0	0	0
15.841	8	1	1585	2	1	28	2196	0	0	0
15.846	8	1	1585	7	1	28	2196	0	0	0
15.859	8	1	1586	10	1	28	2196	0	0	0
15.86	8	1	1587	1	1	28	2196	0	0	0
15.861	8	1	1587	2	1	28	2196	0	0	0
15.862	8	1	1587	3	1	28	2196	0	0	0
15.863	8	1	1587	4	1	28	2196	0	0	0
15.864	8	1	1587	5	1	28	2196	0	0	0
15.865	8	1	1587	6	1	28	2196	0	0	0
15.866	8	1	1587	7	1	28	2196	0	0	0
15.867	8	1	1587	8	1	28	2196	0	0	0
15.868	8	1	1587	9	1	28	2196	0	0	0
15.869	8	1	1587	10	1	28	2196	0	0	0
15.87	8	1	1588	1	1	28	2196	0	0	0
15.871	8	1	1588	2	1	28	2196	0	0	0
15.872	8	1	1588	3	1	28	2196	0	0	0
15.873	8	1	1588	4	1	28	2196	0	0	0
15.874	8	1	1588	5	1	28	2196	0	0	0
15.878	8	1	1588	9	1	28	2196	0	0	0
15.887	8	1	1589	8	1	28	2196	0	0	0
15.888	8	1	1589	9	1	28	2196	0	0	0
15.894	8	1	1590	5	1	28	2196	0	0	0
15.895	8	1	1590	6	1	28	2196	0	0	0
15.896	8	1	1590	7	1	28	2196	0	0	0
15.897	8	1	1590	8	1	28	2196	0	0	0
15.898	8	1	1590	9	1	28	2196	0	0	0
15.899	8	1	1590	10	1	28	2196	0	0	0
15.9	8	1	1591	1	1	28	2196	0	0	0
15.901	8	1	1591	2	1	28	2196	0	0	0
15.902	8	1	1591	3	1	28	2196	0	0	0
15.903	8	1	1591	4	1	28	2196	0	0	0
15.904	8	1	1591	5	1	28	2196	0	0	0
15.905	8	1	1591	6	1	28	2196	0	0	0
15.906	8	1	1591	7	1	28	2196	0	0	0
15.907	8	1	1591	8	1	28	2196	0	0	0
15.909	8	1	1591	10	1	28	2196	0	0	0
15.912	8	1	1592	3	1	28	2196	0	0	0
15.913	8	1	1592	4	1	28	2196	0	0	0
15.915	8	1	1592	6	1	28	2196	0	0	0
15.916	8	1	1592	7	1	28	2196	0	0	0
15.917	8	1	1592	8	1	28	2196	0	0	0
15.918	8	1	1592	9	1	28	2196	0	0	0
15.919	8	1	1592	10	1	28	2196	0	0	0
15.92	8	1	1593	1	1	28	2196	0	0	0
15.921	8	1	1593	2	1	28	2196	0	0	0
15.925	8	1	1593	6	1	28	2196	0	0	0
15.926	8	1	1593	7	1	28	2196	0	0	0
15.927	8	1	1593	8	1	28	2196	0	0	0
15.928	8	1	1593	9	1	28	2196	0	0	0
15.929	8	1	1593	10	1	28	2196	0	0	0
15.93	8	1	1594	1	1	28	2196	0	0	0
15.931	8	1	1594	2	1	28	2196	0	0	0
15.932	8	1	1594	3	1	28	2196	0	0	0
15.933	8	1	1594	4	1	28	2196	0	0	0
15.934	8	1	1594	5	1	28	2196	0	0	0
15.935	8	1	1594	6	1	28	2196	0	0	0
15.936	8	1	1594	7	1	28	2196	0	0	0
15.937	8	1	1594	8	1	28	2196	0	0	0
15.938	8	1	1594	9	1	28	2196	0	0	0
15.939	8	1	1594	10	1	28	2196	0	0	0
15.94	8	1	1595	1	1	28	2196	0	0	0
15.945	8	1	1595	6	1	28	2196	0	0	0
15.946	8	1	1595	7	1	28	2196	0	0	0
15.947	8	1	1595	8	1	28	2196	0	0	0
15.948	8	1	1595	9	1	28	2196	0	0	0
15.949	8	1	1595	10	1	28	2196	0	0	0
15.95	8	1	1596	1	1	28	2196	0	0	0
15.951	8	1	1596	2	1	28	2196	0	0	0
15.952	8	1	1596	3	1	28	2196	0	0	0
15.953	8	1	1596	4	1	28	2196	0	0	0
15.958	8	1	1596	9	1	28	2196	0	0	0
15.959	8	1	1596	10	1	28	2196	0	0	0
15.96	8	1	1597	1	1	28	2196	0	0	0
15.961	8	1	1597	2	1	28	2196	0	0	0
15.962	8	1	1597	3	1	28	2196	0	0	0
15.963	8	1	1597	4	1	28	2196	0	0	0
15.964	8	1	1597	5	1	28	2196	0	0	0
15.965	8	1	1597	6	1	28	2196	0	0	0
15.966	8	1	1597	7	1	28	2196	0	0	0
15.967	8	1	1597	8	1	28	2196	0	0	0
15.968	8	1	1597	9	1	28	2196	0	0	0
15.969	8	1	1597	10	1	28	2196	0	0	0
15.97	8	1	1598	1	1	28	2196	0	0	0
15.971	8	1	1598	2	1	28	2196	0	0	0
15.972	8	1	1598	3	1	28	2196	0	0	0
15.973	8	1	1598	4	1	28	2196	0	0	0
15.974	8	1	1598	5	1	28	2196	0	0	0
15.975	8	1	1598	6	1	28	2196	0	0	0
15.976	8	1	1598	7	1	28	2196	0	0	0
15.981	8	1	1599	2	1	28	2196	0	0	0
15.982	8	1	1599	3	1	28	2196	0	0	0
15.983	8	1	1599	4	1	28	2196	0	0	0
15.984	8	1	1599	5	1	28	2196	0	0	0
15.985	8	1	1599	6	1	28	2196	0	0	0
15.986	8	1	1599	7	1	28	2196	0	0	0
15.987	8	1	1599	8	1	28	2196	0	0	0
15.988	8	1	1599	9	1	28	2196	0	0	0
15.993	8	1	1600	4	1	28	2196	0	0	0
15.994	8	1	1600	5	1	28	2196	0	0	0
15.995	8	1	1600	6	1	28	2196	0	0	0
15.996	8	1	1600	7	1	28	2196	0	0	0
15.997	8	1	1600	8	1	28	2196	0	0	0
15.998	8	1	1600	9	1	28	2196	0	0	0
15.999	8	1	1600	10	1	28	2196	0	0	0
16	8	1	1601	1	1	28	2196	0	0	0
16.005	8	1	1601	6	1	28	2196	0	0	0
16.022	8	1	1603	3	1	28	2196	0	0	0
16.023	8	1	1603	4	1	28	2196	0	0	0
16.024	8	1	1603	5	1	28	2196	0	0	0
16.025	8	1	1603	6	1	28	2196	0	0	0
16.026	8	1	1603	7	1	28	2196	0	0	0
16.027	8	1	1603	8	1	28	2196	0	0	0
16.042	8	1	1605	3	1	28	2196	0	0	0
16.043	8	1	1605	4	1	28	2196	0	0	0
16.044	8	1	1605	5	1	28	2196	0	0	0
16.045	8	1	1605	6	1	28	2196	0	0	0
16.046	8	1	1605	7	1	28	2196	0	0	0
16.047	8	1	1605	8	1	28	2196	0	0	0
16.048	8	1	1605	9	1	28	2196	0	0	0
16.049	8	1	1605	10	1	28	2196	0	0	0
16.054	8	1	1606	5	1	28	2196	0	0	0
16.055	8	1	1606	6	1	28	2196	0	0	0
16.056	8	1	1606	7	1	28	2196	0	0	0
16.057	8	1	1606	8	1	28	2196	0	0	0
16.058	8	1	1606	9	1	28	2196	0	0	0
16.059	8	1	1606	10	1	28	2196	0	0	0
16.06	8	1	1607	1	1	28	2196	0	0	0
16.061	8	1	1607	2	1	28	2196	0	0	0
16.062	8	1	1607	3	1	28	2196	0	0	0
16.063	8	1	1607	4	1	28	2196	0	0	0
16.064	8	1	1607	5	1	28	2196	0	0	0
16.069	8	1	1607	10	1	28	2196	0	0	0
16.07	8	1	1608	1	1	28	2196	0	0	0
16.071	8	1	1608	2	1	28	2196	0	0	0
16.072	8	1	1608	3	1	28	2196	0	0	0
16.073	8	1	1608	4	1	28	2196	0	0	0
16.074	8	1	1608	5	1	28	2196	0	0	0
16.075	8	1	1608	6	1	28	2196	0	0	0
16.076	8	1	1608	7	1	28	2196	0	0	0
16.079	8	1	1608	10	1	28	2196	0	0	0
16.081	8	1	1609	2	1	28	2196	0	0	0
16.082	8	1	1609	3	1	28	2196	0	0	0
16.083	8	1	1609	4	1	28	2196	0	0	0
16.084	8	1	1609	5	1	28	2196	0	0	0
16.085	8	1	1609	6	1	28	2196	0	0	0
16.086	8	1	1609	7	1	28	2196	0	0	0
16.087	8	1	1609	8	1	28	2196	0	0	0
16.088	8	1	1609	9	1	28	2196	0	0	0
16.089	8	1	1609	10	1	28	2196	0	0	0
16.09	8	1	1610	1	1	28	2196	0	0	0
16.091	8	1	1610	2	1	28	2196	0	0	0
16.092	8	1	1610	3	1	28	2196	0	0	0
16.093	8	1	1610	4	1	28	2196	0	0	0
16.094	8	1	1610	5	1	28	2196	0	0	0
16.095	8	1	1610	6	1	28	2196	0	0	0
16.098	8	1	1610	9	1	28	2196	0	0	0
16.1	8	1	1611	1	1	28	2196	0	0	0
16.101	8	1	1611	2	1	28	2196	0	0	0
16.102	8	1	1611	3	1	28	2196	0	0	0
16.104	8	1	1611	5	1	28	2196	0	0	0
16.105	8	1	1611	6	1	28	2196	0	0	0
16.106	8	1	1611	7	1	28	2196	0	0	0
16.107	8	1	1611	8	1	28	2196	0	0	0
16.108	8	1	1611	9	1	28	2196	0	0	0
16.11	8	1	1612	1	1	28	2196	0	0	0
16.112	8	1	1612	3	1	28	2196	0	0	0
16.114	8	1	1612	5	1	28	2196	0	0	0
16.115	8	1	1612	6	1	28	2196	0	0	0
16.116	8	1	1612	7	1	28	2196	0	0	0
16.117	8	1	1612	8	1	28	2196	0	0	0
16.118	8	1	1612	9	1	28	2196	0	0	0
16.119	8	1	1612	10	1	28	2196	0	0	0
16.12	8	1	1613	1	1	28	2196	0	0	0
16.121	8	1	1613	2	1	28	2196	0	0	0
16.122	8	1	1613	3	1	28	2196	0	0	0
16.123	8	1	1613	4	1	28	2196	0	0	0
16.124	8	1	1613	5	1	28	2196	0	0	0
16.125	8	1	1613	6	1	28	2196	0	0	0
16.126	8	1	1613	7	1	28	2196	0	0	0
16.127	8	1	1613	8	1	28	2196	0	0	0
16.128	8	1	1613	9	1	28	2196	0	0	0
16.129	8	1	1613	10	1	28	2196	0	0	0
16.133	8	1	1614	4	1	28	2196	0	0	0
16.135	8	1	1614	6	1	28	2196	0	0	0
16.136	8	1	1614	7	1	28	2196	0	0	0
16.137	8	1	1614	8	1	28	2196	0	0	0
16.138	8	1	1614	9	1	28	2196	0	0	0
16.139	8	1	1614	10	1	28	2196	0	0	0
16.14	8	1	1615	1	1	28	2196	0	0	0
16.141	8	1	1615	2	1	28	2196	0	0	0
16.142	8	1	1615	3	1	28	2196	0	0	0
16.147	8	1	1615	8	1	28	2196	0	0	0
16.148	8	1	1615	9	1	28	2196	0	0	0
16.149	8	1	1615	10	1	28	2196	0	0	0
16.15	8	1	1616	1	1	28	2196	0	0	0
16.151	8	1	1616	2	1	28	2196	0	0	0
16.152	8	1	1616	3	1	28	2196	0	0	0
16.153	8	1	1616	4	1	28	2196	0	0	0
16.154	8	1	1616	5	1	28	2196	0	0	0
16.157	8	1	1616	8	1	28	2196	0	0	0
16.159	8	1	1616	10	1	28	2196	0	0	0
16.16	8	1	1617	1	1	28	2196	0	0	0
16.161	8	1	1617	2	1	28	2196	0	0	0
16.163	8	1	1617	4	1	28	2196	0	0	0
16.164	8	1	1617	5	1	28	2196	0	0	0
16.165	8	1	1617	6	1	28	2196	0	0	0
16.166	8	1	1617	7	1	28	2196	0	0	0
16.167	8	1	1617	8	1	28	2196	0	0	0
16.171	8	1	1618	2	1	28	2196	0	0	0
16.172	8	1	1618	3	1	28	2196	0	0	0
16.173	8	1	1618	4	1	28	2196	0	0	0
16.175	8	1	1618	6	1	28	2196	0	0	0
16.176	8	1	1618	7	1	28	2196	0	0	0
16.177	8	1	1618	8	1	28	2196	0	0	0
16.178	8	1	1618	9	1	28	2196	0	0	0
16.179	8	1	1618	10	1	28	2196	0	0	0
16.183	8	1	1619	4	1	28	2196	0	0	0
16.184	8	1	1619	5	1	28	2196	0	0	0
16.185	8	1	1619	6	1	28	2196	0	0	0
16.186	8	1	1619	7	1	28	2196	0	0	0
16.187	8	1	1619	8	1	28	2196	0	0	0
16.188	8	1	1619	9	1	28	2196	0	0	0
16.189	8	1	1619	10	1	28	2196	0	0	0
16.19	8	1	1620	1	1	28	2196	0	0	0
16.191	8	1	1620	2	1	28	2196	0	0	0
16.192	8	1	1620	3	1	28	2196	0	0	0
16.193	8	1	1620	4	1	28	2196	0	0	0
16.194	8	1	1620	5	1	28	2196	0	0	0
16.195	8	1	1620	6	1	28	2196	0	0	0
16.196	8	1	1620	7	1	28	2196	0	0	0
16.197	8	1	1620	8	1	28	2196	0	0	0
16.198	8	1	1620	9	1	28	2196	0	0	0
16.199	8	1	1620	10	1	28	2196	0	0	0
16.204	8	1	1621	5	1	28	2196	0	0	0
16.205	8	1	1621	6	1	28	2196	0	0	0
16.22	8	1	1623	1	1	28	2196	0	0	0
16.221	8	1	1623	2	1	28	2196	0	0	0
16.222	8	1	1623	3	1	28	2196	0	0	0
16.223	8	1	1623	4	1	28	2196	0	0	0
16.224	8	1	1623	5	1	28	2196	0	0	0
16.225	8	1	1623	6	1	28	2196	0	0	0
16.226	8	1	1623	7	1	28	2196	0	0	0
16.227	8	1	1623	8	1	28	2196	0	0	0
16.236	8	1	1624	7	1	28	2196	0	0	0
16.237	8	1	1624	8	1	28	2196	0	0	0
16.24	8	1	1625	1	1	28	2196	0	0	0
16.241	8	1	1625	2	1	28	2196	0	0	0
16.256	8	1	1626	7	1	28	2196	0	0	0
16.257	8	1	1626	8	1	28	2196	0	0	0
16.258	8	1	1626	9	1	28	2196	0	0	0
16.259	8	1	1626	10	1	28	2196	0	0	0
16.26	8	1	1627	1	1	28	2196	0	0	0
16.261	8	1	1627	2	1	28	2196	0	0	0
16.262	8	1	1627	3	1	28	2196	0	0	0
16.263	8	1	1627	4	1	28	2196	0	0	0
16.264	8	1	1627	5	1	28	2196	0	0	0
16.265	8	1	1627	6	1	28	2196	0	0	0
16.266	8	1	1627	7	1	28	2196	0	0	0
16.267	8	1	1627	8	1	28	2196	0	0	0
16.268	8	1	1627	9	1	28	2196	0	0	0
16.269	8	1	1627	10	1	28	2196	0	0	0
16.27	8	1	1628	1	1	28	2196	0	0	0
16.273	8	1	1628	4	1	28	2196	0	0	0
16.275	8	1	1628	6	1	28	2196	0	0	0
16.276	8	1	1628	7	1	28	2196	0	0	0
16.277	8	1	1628	8	1	28	2196	0	0	0
16.279	8	1	1628	10	1	28	2196	0	0	0
16.28	8	1	1629	1	1	28	2196	0	0	0
16.281	8	1	1629	2	1	28	2196	0	0	0
16.282	8	1	1629	3	1	28	2196	0	0	0
16.285	8	1	1629	6	1	28	2196	0	0	0
16.287	8	1	1629	8	1	28	2196	0	0	0
16.288	8	1	1629	9	1	28	2196	0	0	0
16.289	8	1	1629	10	1	28	2196	0	0	0
16.29	8	1	1630	1	1	28	2196	0	0	0
16.291	8	1	1630	2	1	28	2196	0	0	0
16.292	8	1	1630	3	1	28	2196	0	0	0
16.293	8	1	1630	4	1	28	2196	0	0	0
16.294	8	1	1630	5	1	28	2196	0	0	0
16.295	8	1	1630	6	1	28	2196	0	0	0
16.296	8	1	1630	7	1	28	2196	0	0	0
16.297	8	1	1630	8	1	28	2196	0	0	0
16.317	8	1	1632	8	1	28	2196	0	0	0
16.318	8	1	1632	9	1	28	2196	0	0	0
16.319	8	1	1632	10	1	28	2196	0	0	0
16.32	8	1	1633	1	1	28	2196	0	0	0
16.321	8	1	1633	2	1	28	2196	0	0	0
16.322	8	1	1633	3	1	28	2196	0	0	0
16.323	8	1	1633	4	1	28	2196	0	0	0
16.332	8	1	1634	3	1	28	2196	0	0	0
16.352	8	1	1636	3	1	28	2196	0	0	0
16.353	8	1	1636	4	1	28	2196	0	0	0
16.354	8	1	1636	5	1	28	2196	0	0	0
16.355	8	1	1636	6	1	28	2196	0	0	0
16.356	8	1	1636	7	1	28	2196	0	0	0
16.357	8	1	1636	8	1	28	2196	0	0	0
16.358	8	1	1636	9	1	28	2196	0	0	0
16.367	8	1	1637	8	1	28	2196	0	0	0
16.368	8	1	1637	9	1	28	2196	0	0	0
16.372	8	1	1638	3	1	28	2196	0	0	0
16.387	8	1	1639	8	1	28	2196	0	0	0
16.388	8	1	1639	9	1	28	2196	0	0	0
16.389	8	1	1639	10	1	28	2196	0	0	0
16.39	8	1	1640	1	1	28	2196	0	0	0
16.391	8	1	1640	2	1	28	2196	0	0	0
16.392	8	1	1640	3	1	28	2196	0	0	0
16.393	8	1	1640	4	1	28	2196	0	0	0
16.402	8	1	1641	3	1	28	2196	0	0	0
16.403	8	1	1641	4	1	28	2196	0	0	0
16.404	8	1	1641	5	1	28	2196	0	0	0
16.405	8	1	1641	6	1	28	2196	0	0	0
16.406	8	1	1641	7	1	28	2196	0	0	0
16.407	8	1	1641	8	1	28	2196	0	0	0
16.408	8	1	1641	9	1	28	2196	0	0	0
16.409	8	1	1641	10	1	28	2196	0	0	0
16.414	8	1	1642	5	1	28	2196	0	0	0
16.415	8	1	1642	6	1	28	2196	0	0	0
16.416	8	1	1642	7	1	28	2196	0	0	0
16.417	8	1	1642	8	1	28	2196	0	0	0
16.418	8	1	1642	9	1	28	2196	0	0	0
16.419	8	1	1642	10	1	28	2196	0	0	0
16.42	8	1	1643	1	1	28	2196	0	0	0
16.421	8	1	1643	2	1	28	2196	0	0	0
16.422	8	1	1643	3	1	28	2196	0	0	0
16.426	8	1	1643	7	1	28	2196	0	0	0
16.427	8	1	1643	8	1	28	2196	0	0	0
16.428	8	1	1643	9	1	28	2196	0	0	0
16.429	8	1	1643	10	1	28	2196	0	0	0
16.43	8	1	1644	1	1	28	2196	0	0	0
16.431	8	1	1644	2	1	28	2196	0	0	0
16.432	8	1	1644	3	1	28	2196	0	0	0
16.434	8	1	1644	5	1	28	2196	0	0	0
16.437	8	1	1644	8	1	28	2196	0	0	0
16.438	8	1	1644	9	1	28	2196	0	0	0
16.44	8	1	1645	1	1	28	2196	0	0	0
16.441	8	1	1645	2	1	28	2196	0	0	0
16.442	8	1	1645	3	1	28	2196	0	0	0
16.443	8	1	1645	4	1	28	2196	0	0	0
16.444	8	1	1645	5	1	28	2196	0	0	0
16.446	8	1	1645	7	1	28	2196	0	0	0
16.449	8	1	1645	10	1	28	2196	0	0	0
16.45	8	1	1646	1	1	28	2196	0	0	0
16.452	8	1	1646	3	1	28	2196	0	0	0
16.453	8	1	1646	4	1	28	2196	0	0	0
16.454	8	1	1646	5	1	28	2196	0	0	0
16.455	8	1	1646	6	1	28	2196	0	0	0
16.456	8	1	1646	7	1	28	2196	0	0	0
16.457	8	1	1646	8	1	28	2196	0	0	0
16.461	8	1	1647	2	1	28	2196	0	0	0
16.462	8	1	1647	3	1	28	2196	0	0	0
16.464	8	1	1647	5	1	28	2196	0	0	0
16.465	8	1	1647	6	1	28	2196	0	0	0
16.466	8	1	1647	7	1	28	2196	0	0	0
16.467	8	1	1647	8	1	28	2196	0	0	0
16.468	8	1	1647	9	1	28	2196	0	0	0
16.469	8	1	1647	10	1	28	2196	0	0	0
16.473	8	1	1648	4	1	28	2196	0	0	0
16.474	8	1	1648	5	1	28	2196	0	0	0
16.476	8	1	1648	7	1	28	2196	0	0	0
16.477	8	1	1648	8	1	28	2196	0	0	0
16.478	8	1	1648	9	1	28	2196	0	0	0
16.479	8	1	1648	10	1	28	2196	0	0	0
16.48	8	1	1649	1	1	28	2196	0	0	0
16.481	8	1	1649	2	1	28	2196	0	0	0
16.485	8	1	1649	6	1	28	2196	0	0	0
16.486	8	1	1649	7	1	28	2196	0	0	0
16.488	8	1	1649	9	1	28	2196	0	0	0
16.489	8	1	1649	10	1	28	2196	0	0	0
16.49	8	1	1650	1	1	28	2196	0	0	0
16.491	8	1	1650	2	1	28	2196	0	0	0
16.492	8	1	1650	3	1	28	2196	0	0	0
16.493	8	1	1650	4	1	28	2196	0	0	0
16.497	8	1	1650	8	1	28	2196	0	0	0
16.498	8	1	1650	9	1	28	2196	0	0	0
16.5	8	1	1651	1	1	28	2196	0	0	0
16.501	8	1	1651	2	1	28	2196	0	0	0
16.502	8	1	1651	3	1	28	2196	0	0	0
16.503	8	1	1651	4	1	28	2196	0	0	0
16.504	8	1	1651	5	1	28	2196	0	0	0
16.505	8	1	1651	6	1	28	2196	0	0	0
16.509	8	1	1651	10	1	28	2196	0	0	0
